Geneid	3FG1	3FG2	3FG3	3FS1	3FS2	3FS3	3MG1	3MG2	3MG3	3MS1	3MS2	3MS3	3WM1	3WM2	3WM3
remanei_genome_00008626	6346	4863	4746	3034	2380	2724	1987	1115	1626	813	1578	1316	2896	2176	1857
remanei_genome_00008627	16	4	30	65	57	174	234	180	163	896	1368	856	548	463	375
remanei_genome_00008628	6277	4764	2633	4020	2157	2442	1807	1179	2017	1449	2223	2065	4975	4321	4605
remanei_genome_00008629	13345	9609	4946	8356	4458	4094	3631	2075	3824	1264	2923	2856	7158	5291	5929
remanei_genome_00008630	1376	619	1356	3327	2797	10429	17287	13488	13908	16468	33882	21417	21730	21626	18344
remanei_genome_00008631	14443	15738	13720	10184	9252	11196	2070	1132	1364	2356	2204	1749	2273	2126	2542
remanei_genome_00008632	57269	74008	113340	416009	402976	1270813	83744	137487	161073	308752	1213533	669600	325751	125031	210988
remanei_genome_00008634	719	16	128	252	26	57	17743	17786	12823	4349	8856	5252	4939	3781	4042
remanei_genome_00008635	1943	12	204	432	18	32	42892	34042	31299	9513	19095	14334	15011	12454	11970
remanei_genome_00008636	914	197	118	2286	773	1339	453	301	471	1937	1515	1435	4904	4423	4573
remanei_genome_00008639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008641	6	1	0	0	6	0	1	0	0	2	0	0	0	3	0
remanei_genome_00008644	27677	28076	27792	22577	20589	28021	4098	1960	2442	3273	3228	2221	2752	3247	3884
remanei_genome_00008645	16025	15434	9217	9787	8205	9450	1840	1530	2085	3028	5803	3461	10489	9619	10687
remanei_genome_00008646	2737	2839	687	27644	26494	21339	6565	3526	1847	53738	22223	27411	7940	11446	8133
remanei_genome_00008648	1000	50	84	275	12	24	20747	12886	15700	4889	8622	8993	11550	8778	8984
remanei_genome_00008654	82	182	84	93	102	128	96	34	81	209	91	66	113	90	85
remanei_genome_00008656	65549	73510	51496	35728	34531	37055	39509	38095	35277	14681	34835	21275	27508	25061	25614
remanei_genome_00008658	20015	16957	21544	14417	15004	21301	11078	8361	10287	9953	18227	7902	7750	7282	7367
remanei_genome_00008661	19264	18198	20565	30933	29204	71975	11553	9055	8812	30650	44189	24306	25187	25982	20388
remanei_genome_00008663	4	8	6	4	8	20	7	5	0	0	19	2	15	2	0
remanei_genome_00008665	616	142	2768	1640	655	17719	2976	246	512	5633	1035	2429	552	714	1452
remanei_genome_00008667	10	26	37	31	14	44	29	9	6	15	20	26	85	55	67
remanei_genome_00008669	11247	10905	7835	8342	5835	8078	6222	4530	5483	5969	5351	3867	6218	4938	4710
remanei_genome_00008637	18	27	44	13	41	23	10	9	13	20	12	8	12	9	0
remanei_genome_00008638	2561	78	170	541	26	76	45310	19803	30985	11314	18483	19615	25496	17922	18474
remanei_genome_00008640	185	5	15	56	0	3	3511	1700	2303	752	1595	1947	2611	1454	1320
remanei_genome_00008642	362	351	352	293	280	438	258	120	152	246	589	539	630	464	501
remanei_genome_00008643	30468	29055	16939	23232	15130	16037	6510	3324	4439	10018	12329	7718	12510	13326	13529
remanei_genome_00008647	558	152	108	1736	376	466	984	521	702	3808	1570	1185	2438	2706	2794
remanei_genome_00008649	29735	31821	24936	15459	16723	16285	4758	3159	3865	2429	3982	3119	2838	2747	3483
remanei_genome_00008650	10618	7180	4490	7513	4177	4133	2601	1300	2272	2813	3458	2638	8142	7092	7587
remanei_genome_00008651	37674	36026	31906	27628	24742	32810	12882	8221	8819	10396	13944	9605	16399	16876	14933
remanei_genome_00008653	184	132	66	598	590	824	614	251	320	1361	820	664	612	580	463
remanei_genome_00008655	19203	21097	14099	12201	10238	10919	13513	7234	8488	5339	7051	5690	8712	7696	7407
remanei_genome_00008657	246	88	548	1612	387	7229	293	154	170	1060	1309	1744	581	495	601
remanei_genome_00008659	3383	88	333	768	79	160	70149	35596	42764	16807	28402	28646	31219	23568	23662
remanei_genome_00008660	10244	10159	11736	14121	15962	36210	7729	6186	6434	11997	29387	11302	10228	9651	8298
remanei_genome_00008662	1670	696	1917	2295	3636	12207	1314	1004	1572	2704	3659	2112	1076	961	940
remanei_genome_00008664	3528	622	6580	4444	1690	39502	49782	23372	24392	22769	16432	14719	12944	12005	11875
remanei_genome_00008666	1478	1578	4133	4596	6906	23741	3814	2355	3417	7874	11629	8846	8888	8191	7112
remanei_genome_00008668	7404	6769	5311	6875	5084	6962	3373	1705	2146	3075	3662	1827	2902	2828	2870
remanei_genome_00008652	4	1	0	0	1	2	9	7	2	2	7	1	55	4	13
remanei_genome_00008676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008678	1513	118	225	2528	2406	6375	23916	16175	13679	5798	6064	5104	6879	6010	5065
remanei_genome_00008679	146	94	114	1508	846	1994	330	238	220	4676	2674	1198	818	875	626
remanei_genome_00008680	102	105	4	191	71	58	8	8	27	41	82	36	202	89	228
remanei_genome_00008681	17321	12093	6601	12877	6849	7160	3137	2169	3943	3270	5182	4074	14413	10720	13123
remanei_genome_00008684	32	22	40	183	61	674	37	28	33	92	452	148	100	344	162
remanei_genome_00008686	48571	46970	54223	57143	57108	89251	11476	4155	6614	23874	18133	16402	20007	22563	20136
remanei_genome_00008687	79	56	50	425	285	782	117	84	99	1422	1218	875	1350	1478	1062
remanei_genome_00008691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008692	13225	10613	3219	11382	5858	6920	11808	9262	14767	5275	14772	10817	35321	30565	31875
remanei_genome_00008670	11363	10744	11106	9022	7796	13170	5810	4264	4304	5376	7556	3382	4072	3663	3378
remanei_genome_00008671	23415	21416	16002	17739	12326	17089	10599	8567	7984	7547	9016	5624	8762	8650	8239
remanei_genome_00008672	12	37	16	724	777	3956	26	20	4	50	548	73	34	99	33
remanei_genome_00008673	7	10	5	9	0	17	2	4	0	8	11	6	32	14	19
remanei_genome_00008674	123	138	101	198	73	179	127	96	87	272	319	182	512	688	435
remanei_genome_00008675	15308	13033	6020	13806	7455	8840	4820	3082	4610	5567	7773	7084	29980	21742	24072
remanei_genome_00008682	204	140	187	449	106	114	381	250	166	17875	17821	8434	2225	2179	1610
remanei_genome_00008683	8	10	0	18	2	14	24	26	18	38	16	38	104	112	90
remanei_genome_00008685	241	6	19	128	16	31	5353	3755	3493	1346	1806	911	789	883	675
remanei_genome_00008688	50649	61353	60865	53509	68561	156367	16485	26303	30788	16986	118530	66017	102894	88679	71149
remanei_genome_00008689	7732	3160	1774	65944	35865	61334	18825	6168	8498	229816	56606	44179	34882	31325	18421
remanei_genome_00008690	106	46	23	266	105	146	170	61	115	196	330	235	2293	4170	3995
remanei_genome_00008693	6973	5138	6672	3696	3665	4475	5698	3698	4258	3109	8310	4163	8337	6075	6139
remanei_genome_00008696	48	28	29	132	84	210	110	65	58	302	166	145	401	408	239
remanei_genome_00008700	989	1373	2688	4085	7903	27038	287	562	1685	1062	6257	4841	4515	4243	3641
remanei_genome_00008705	1355	704	998	8417	5652	20725	1764	1112	1294	13823	15193	8759	7959	6968	5097
remanei_genome_00008708	27855	30832	22727	29712	29453	60329	18197	22793	23248	18734	58357	31635	58952	51733	43656
remanei_genome_00008709	1504	66	168	503	59	188	28787	27003	25313	6679	14280	7241	7698	5865	6122
remanei_genome_00008694	2042	20	295	541	34	18	54930	31613	31443	12669	12953	13416	13888	12636	11222
remanei_genome_00008695	56	39	52	404	355	951	94	90	104	578	1428	520	556	665	440
remanei_genome_00008697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008699	42	86	68	56	75	138	6	2	10	48	20	26	54	62	57
remanei_genome_00008701	2	0	6	0	0	2	63	46	56	18	26	10	4	15	4
remanei_genome_00008702	1720	9	259	533	39	88	41377	36450	34990	8966	17834	8061	9468	7888	6853
remanei_genome_00008703	2403	2901	2808	5547	6622	14644	6115	4398	4602	12490	8130	4839	4847	3834	3231
remanei_genome_00008704	23747	28147	20696	16022	15120	16050	6207	4851	4856	11464	12640	6439	11986	12779	11074
remanei_genome_00008706	230	72	120	1280	719	1674	394	228	294	3709	2418	966	1213	1076	829
remanei_genome_00008707	2046	1560	2243	1950	2192	3524	1840	1396	1722	1542	3249	1379	1628	1382	1050
remanei_genome_00008710	132	51	70	556	226	573	108	75	68	1081	654	271	663	813	548
remanei_genome_00008711	1078	664	809	3920	2969	4766	706	456	972	3486	4825	4149	8349	9015	6128
remanei_genome_00008714	12	11	0	14	11	57	146	75	84	96	244	115	38	21	31
remanei_genome_00008716	10	34	28	126	152	308	27	15	16	175	210	160	98	109	60
remanei_genome_00008718	3850	3219	2164	1997	1621	1764	29117	30718	29666	7884	16089	12645	17401	14052	14950
remanei_genome_00008721	86	59	102	249	284	791	345	215	187	526	449	226	425	442	223
remanei_genome_00008712	17725	28049	53228	132840	163252	525090	40213	42372	66683	150709	480965	224889	79606	46908	60745
remanei_genome_00008713	36	37	42	314	156	317	161	247	135	603	534	328	582	598	502
remanei_genome_00008715	22934	9163	16775	48997	37906	181150	25208	10479	23539	63091	30182	30228	14173	16268	10727
remanei_genome_00008717	820	1166	956	1646	2064	4306	241	299	724	1241	3362	2774	5440	6215	4717
remanei_genome_00008719	12	2	0	26	26	67	2	4	10	72	178	24	84	34	16
remanei_genome_00008720	92	12	14	168	126	344	194	52	80	625	328	82	120	156	104
remanei_genome_00008722	34	16	2	382	98	76	37	20	19	534	181	22	14	10	14
remanei_genome_00008723	21168	20577	7378	19825	12259	13847	4688	3713	5970	11133	18482	13829	24111	15237	20464
remanei_genome_00008724	47	39	39	117	122	216	110	80	76	246	297	83	1140	1288	1072
remanei_genome_00008746	18	8	16	90	25	124	366	490	296	316	268	176	484	384	280
remanei_genome_00008748	188	49	54	2201	1250	3690	215	104	206	3921	2840	1065	688	590	496
remanei_genome_00008752	113	156	131	72	90	112	51	46	39	63	51	19	22	44	50
remanei_genome_00008753	15	3	9	26	15	33	7	14	6	33	23	32	104	57	39
remanei_genome_00008754	1753	1721	1131	5808	3066	6681	829	428	642	3991	5128	3815	10991	10656	9392
remanei_genome_00008755	30	8	30	148	104	275	97	78	99	460	452	278	832	727	858
remanei_genome_00008756	4919	50	224	1090	94	67	83813	36177	51376	20390	21960	24189	33766	26867	26339
remanei_genome_00008758	148	119	110	780	564	1526	169	115	124	991	1600	1117	3175	3434	2911
remanei_genome_00008760	21523	21771	20976	14470	15384	19380	2772	1523	1878	2631	3808	2253	2774	2881	3114
remanei_genome_00008761	24760	18514	17662	20917	16028	30516	38124	36596	39469	23212	48258	35028	47701	37084	35493
remanei_genome_00008747	7393	7757	6696	5489	4808	6663	2833	1869	2228	1746	2992	1461	1739	1719	1946
remanei_genome_00008749	14462	17296	14579	13303	11675	18890	7993	5681	5991	6552	16558	8674	32750	27452	25351
remanei_genome_00008750	3	14	6	86	35	63	0	0	0	30	108	58	747	453	597
remanei_genome_00008751	10014	10673	8946	7428	6487	8124	10666	8414	7255	4491	5763	4310	5134	4521	4260
remanei_genome_00008757	1434	20	112	412	34	12	35632	27114	20744	8588	12427	5870	7627	5271	4823
remanei_genome_00008759	41925	43889	41456	35214	32301	46959	16450	11226	9861	10023	13174	7556	11812	12284	10049
remanei_genome_00008762	11751	13101	5469	6335	5146	5216	1628	1545	2145	1737	3574	2696	8223	6521	6945
remanei_genome_00008763	88	53	72	819	368	1286	152	28	45	4154	2368	1778	1570	2587	1780
remanei_genome_00008725	211	169	197	382	285	602	81	29	57	590	553	306	479	425	351
remanei_genome_00008727	0	4	10	47	32	49	18	10	12	26	34	10	0	29	2
remanei_genome_00008730	75	43	80	106	38	104	2184	2101	1581	679	1059	342	601	648	444
remanei_genome_00008731	8	0	0	7	7	7	23	11	38	39	30	14	44	43	37
remanei_genome_00008732	8	0	0	4	4	8	2	2	0	10	10	10	0	8	6
remanei_genome_00008735	174	98	130	698	358	866	310	139	166	1303	685	271	647	786	518
remanei_genome_00008737	550	187	188	227	151	110	10005	5548	7192	2399	3778	3214	4235	2832	2969
remanei_genome_00008740	17369	11556	5695	13508	7415	7769	1998	1173	2290	1677	3800	2924	5398	4841	6922
remanei_genome_00008742	21	9	4	117	124	252	23	13	22	101	329	194	209	228	266
remanei_genome_00008743	1047	680	687	594	351	392	147	69	110	70	120	123	196	135	236
remanei_genome_00008726	2712	2587	1666	4573	2765	5321	473	260	554	2763	4765	4746	8296	8683	6959
remanei_genome_00008728	802	791	622	2354	1595	4945	745	529	504	4229	4485	2457	2823	3084	2220
remanei_genome_00008729	1108	1195	882	2027	5799	7333	490	1256	486	901	8795	1410	1808	1558	1092
remanei_genome_00008733	423	519	445	920	777	1087	503	296	388	1276	974	806	703	754	702
remanei_genome_00008734	1976	26	36	360	8	10	31146	23991	25265	7764	12609	12223	16787	9223	11238
remanei_genome_00008736	80	82	90	419	290	661	57	90	86	1010	1553	553	2142	2816	1945
remanei_genome_00008738	10870	12567	10541	8741	14464	9024	5896	3213	3733	4387	2856	2822	2454	3325	2398
remanei_genome_00008739	26	4	2	148	36	58	15	15	11	30	27	24	8	3	17
remanei_genome_00008741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008745	2896	2213	3238	16985	11278	61891	817	694	1925	24336	33590	13931	10863	8829	6695
remanei_genome_00008744	17	16	32	14	17	27	16	10	18	7	11	10	8	8	7
remanei_genome_00008789	52	32	24	208	100	226	34	36	38	306	368	346	846	1158	898
remanei_genome_00008793	55332	54044	27468	38460	28703	24709	16490	7191	12006	7897	10601	10672	19527	17184	20042
remanei_genome_00008794	19263	15005	7228	15361	8805	9159	2966	1772	3160	1649	2637	2448	4791	4520	6537
remanei_genome_00008795	11211	11689	6860	7889	6379	5707	1326	462	1016	2387	2598	2201	5862	5648	5266
remanei_genome_00008797	41	5	6	174	64	35	53	21	18	238	76	26	136	70	110
remanei_genome_00008798	479	383	189	1290	410	728	565	255	277	2204	835	691	2479	2468	1912
remanei_genome_00008790	100661	121819	105621	80338	80306	103384	11517	6929	8169	7041	6200	5457	5910	7236	9113
remanei_genome_00008791	351	227	155	933	447	764	170	106	99	1337	2307	1533	11755	12576	11352
remanei_genome_00008792	20765	19002	10128	14964	9405	11632	1704	799	1532	3292	3632	3516	7710	7323	7739
remanei_genome_00008796	2	8	2	30	10	68	38	40	44	62	346	82	152	158	28
remanei_genome_00008799	539	282	452	1980	1143	4147	649	250	514	1983	2710	1718	5421	5422	4071
remanei_genome_00008764	195	166	196	2617	1427	7044	181	154	292	4723	3411	2333	2409	2614	1842
remanei_genome_00008765	1806	1634	1852	2875	2530	5037	813	606	798	2464	4913	2656	5490	4447	4010
remanei_genome_00008766	309	127	36	1839	756	1876	293	106	135	1810	1145	721	534	593	1003
remanei_genome_00008767	133	126	48	3415	3817	5125	158	99	72	1638	4808	4178	1969	1846	2036
remanei_genome_00008769	0	0	0	0	0	0	0	1	0	0	0	9	8	0	0
remanei_genome_00008771	35081	31189	28144	24429	20926	21315	10139	4360	6700	4163	4342	4199	5327	4859	5980
remanei_genome_00008773	536	38	75	209	51	91	12555	9807	10477	2738	4985	2673	3950	2912	2691
remanei_genome_00008775	29519	29640	26182	24244	20717	27247	7779	3895	5087	6781	8356	4965	10102	10294	9695
remanei_genome_00008776	17559	14893	6871	10273	6787	7245	2072	1555	2721	1700	3433	2789	9263	6591	8194
remanei_genome_00008780	46665	46619	38424	31056	28362	28743	8294	4128	5991	6323	8555	5954	11587	10822	10943
remanei_genome_00008781	18	13	20	128	56	87	51	54	53	824	968	573	1294	1163	739
remanei_genome_00008782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008786	1552	20	250	355	32	45	36893	20584	24579	9480	15783	11665	12216	9978	10285
remanei_genome_00008787	152	250	272	122	191	360	20	0	6	4	2	7	28	24	11
remanei_genome_00008768	12329	5163	2813	20353	20184	15974	11031	4148	11601	16777	18823	29014	21307	14854	16328
remanei_genome_00008770	2498	1453	1683	7012	7199	9760	1446	724	953	12469	8941	7644	4217	3725	2678
remanei_genome_00008774	9176	7557	2099	7409	3542	3268	2330	1102	2290	1574	1594	1520	4110	3951	3989
remanei_genome_00008777	6872	13945	13401	26333	50549	84480	639	6201	5848	1055	34079	20781	30515	21888	22494
remanei_genome_00008778	10929	21294	27580	51259	95826	233523	8131	21388	16963	5199	105282	46464	75670	58323	56526
remanei_genome_00008779	537	406	409	192	280	136	126	127	145	69	129	119	186	120	124
remanei_genome_00008783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008784	230	415	359	217	325	429	25	5	6	38	4	20	17	16	31
remanei_genome_00008785	8	17	10	10	13	9	8	18	9	0	4	0	0	2	2
remanei_genome_00008788	11	14	22	31	20	74	34	30	22	68	312	63	120	42	36
remanei_genome_00008772	16872	14708	11140	10638	7367	8455	8195	5372	6242	4518	4890	3677	5343	5294	5306
remanei_genome_00008805	44075	45991	46178	34923	32318	46351	24565	13297	14666	12943	16993	10140	13181	12075	12422
remanei_genome_00008807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008812	24754	24262	22968	17285	14928	17175	3951	1447	2765	2567	2334	1981	2501	2403	2860
remanei_genome_00008815	128	94	75	362	305	654	80	76	68	206	1270	668	1364	1554	1504
remanei_genome_00008816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008817	1138	268	165	4823	1451	1543	1938	738	448	8352	2365	1834	2864	3420	2382
remanei_genome_00008819	248	441	467	2330	2952	5300	123	305	596	2875	5665	2417	2337	1617	1705
remanei_genome_00008821	355	24	53	106	35	59	9759	7338	7233	2372	4758	2540	2918	2211	1892
remanei_genome_00008800	7	0	0	12	9	10	6	0	2	30	31	2	64	30	12
remanei_genome_00008801	0	0	0	11	6	20	4	4	6	8	22	4	2	0	18
remanei_genome_00008802	0	0	0	18	20	12	12	8	14	18	12	16	8	16	14
remanei_genome_00008803	4	0	0	6	6	2	16	12	18	14	34	8	34	4	28
remanei_genome_00008804	3098	1740	1463	8406	4263	9211	3017	1539	1518	14654	6439	3495	5111	6699	5161
remanei_genome_00008806	14165	14625	6733	13704	7692	10828	4415	2838	4717	5660	7214	6532	19212	18022	16123
remanei_genome_00008808	11741	11303	7168	8117	5640	5526	2688	1031	1760	4195	2363	2799	4031	4126	3486
remanei_genome_00008809	952	476	318	6796	4362	8354	3709	2471	1667	12813	7004	3697	4915	5522	4950
remanei_genome_00008810	4	0	0	8	0	32	42	20	34	51	26	12	0	24	14
remanei_genome_00008811	160	206	166	631	164	132	280	171	194	14521	13898	7818	4691	4635	3474
remanei_genome_00008813	20606	18929	10371	12751	10267	9122	1499	564	1103	1818	2343	2783	6444	6640	7214
remanei_genome_00008814	2093	2072	616	1841	1049	910	144	63	125	232	357	367	866	774	1144
remanei_genome_00008818	22277	18669	13951	13006	9956	9763	2649	962	1827	1628	2008	1702	3405	2659	3587
remanei_genome_00008820	899	92	225	683	448	1062	19779	15032	13734	4926	9541	5174	6166	5071	4580
remanei_genome_00008822	550	296	298	1225	747	1257	375	198	442	1347	1640	1330	3919	3767	3162
remanei_genome_00008823	0	0	0	20	7	85	2	10	4	34	22	40	19	0	10
remanei_genome_00008824	18	23	26	20	20	16	19	6	1	21	11	8	0	0	8
remanei_genome_00008825	0	0	10	39	1	60	5	10	4	56	36	28	52	12	14
remanei_genome_00008829	1267	640	327	3502	2069	2888	1355	540	859	5005	5699	4267	13081	12913	12822
remanei_genome_00008830	0	0	0	12	4	6	4	0	4	22	16	10	8	6	0
remanei_genome_00008831	414	634	919	1170	917	2250	178	60	174	1550	2281	1623	5905	6817	5659
remanei_genome_00008833	21262	21298	15740	15840	11141	17729	11833	13024	11336	19849	50956	23721	39926	39566	36184
remanei_genome_00008839	2	0	0	2	0	4	0	2	0	40	24	0	0	9	14
remanei_genome_00008826	970	2	98	272	14	54	21771	14976	15656	5040	7279	3653	4648	3419	3185
remanei_genome_00008827	742	388	425	2988	1744	3762	697	286	283	4015	3120	2211	6007	5918	4596
remanei_genome_00008828	387	648	725	352	591	939	5	8	17	42	28	40	38	57	59
remanei_genome_00008832	19477	17619	13523	15570	10713	18378	35246	35527	31136	16832	41394	22181	34678	31500	29405
remanei_genome_00008834	181	144	60	226	135	376	1606	1276	1322	578	3262	644	9250	9832	9080
remanei_genome_00008835	140	50	86	138	60	146	3773	4036	3311	772	2644	996	5282	11054	9790
remanei_genome_00008836	3852	36	504	904	31	66	82262	40751	45271	20092	25627	20078	23866	18005	18282
remanei_genome_00008837	2	0	0	0	6	10	27	16	12	16	16	5	14	32	0
remanei_genome_00008838	6	0	0	9	4	2	25	16	9	11	12	19	2	1	10
remanei_genome_00008840	2	0	1	2	0	0	4	16	10	16	142	22	0	4	28
remanei_genome_00008843	1	0	11	21	3	117	16	2	13	1	1007	7	425	836	625
remanei_genome_00008844	19351	21685	15563	12346	11314	9724	4232	1797	2360	2240	1230	1473	2582	2646	3262
remanei_genome_00008846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008847	642	4	56	174	8	16	11582	7140	10434	2219	4405	4405	6061	4476	4850
remanei_genome_00008848	662	578	822	3585	2815	9548	4586	3367	3410	4142	5973	4046	6246	6181	4810
remanei_genome_00008849	2190	40	259	566	72	101	46379	28548	29465	10678	13732	11048	13000	10275	9863
remanei_genome_00008851	14660	15269	10795	11085	10878	11787	1607	704	1216	2541	2825	2911	3303	3508	3598
remanei_genome_00008841	78	2	2	42	0	6	2572	2565	2481	569	1912	731	808	588	590
remanei_genome_00008842	24	6	2	90	78	36	30	10	26	76	126	6	6	34	18
remanei_genome_00008845	178	276	221	518	358	800	129	34	68	505	480	327	646	461	513
remanei_genome_00008850	15090	13162	9797	11642	7915	10600	20591	15560	15968	11338	17219	12369	15062	11646	11045
remanei_genome_00008852	581208	448704	523295	471188	417781	641057	268965	230012	196368	317203	552303	198256	244851	277230	208779
remanei_genome_00008853	1188	997	588	4445	2394	5584	847	774	1461	5220	12486	6812	56528	43784	43500
remanei_genome_00008854	1718	1079	1625	12541	7619	26789	3039	2674	3051	25702	39495	23251	34492	29092	25311
remanei_genome_00008856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00008857	6534	3321	6221	25680	18692	72553	7384	5487	7103	36010	57129	31875	23802	24053	18880
remanei_genome_00008859	2370	638	716	6201	3099	5853	1339	759	1681	6302	9374	6776	26416	23034	21258
remanei_genome_00008862	9185	7506	3747	7108	4656	8735	1486	997	1531	2649	3940	3034	10707	9553	9213
remanei_genome_00008865	39863	31857	15014	23246	15010	13318	14442	7297	12686	4654	7549	7297	14698	12212	13702
